VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_Name,Sex,Time_Period,Weekday,Month,Year,Clicked
9848184,74.88,39,71881.84,237.39,product_30,Lao People's Democratic Republic,Karenmouth,F,Mid-Night,Monday,February,2020,0
8037141,65.07,49,52530.1,183.85,product_7,Lao People's Democratic Republic,Karenmouth,F,Morning,Monday,July,2020,0
2995317,82.73,27,50147.72,228.7,product_5,Lao People's Democratic Republic,Carterport,F,Evening,Friday,May,2020,0
2855723,35.98,54,55985,123.28,product_20,Lao People's Democratic Republic,Carterport,M,Noon,Tuesday,June,2020,1
3701655,77.47,30,41920.79,236.96,product_2,Lao People's Democratic Republic,Blairborough,F,Evening,Monday,May,2020,0
3214545,67.47,32,60015.57,216.03,product_6,Lao People's Democratic Republic,Karenmouth,M,Evening,Monday,April,2020,0
5793733,49.21,35,56683,149.79,product_26,Lao People's Democratic Republic,Carterport,M,Evening,Friday,May,2020,1
9727901,67.69,35,67113.46,247.01,product_22,Lao People's Democratic Republic,Carterport,F,Mid-Night,Thursday,July,2020,0
2220765,78.17,28,65180.97,188.27,product_6,Lao People's Democratic Republic,Karenmouth,M,Evening,Sunday,January,2020,0
4779176,76.06,43,56113.37,246.44,product_13,Lao People's Democratic Republic,Blairborough,M,Night,Monday,July,2020,0
1351478,90.75,39,63115.34,178.51,product_18,Lao People's Democratic Republic,Ryanhaven,F,Noon,Friday,May,2020,0
4418534,47.53,58,57426,152.94,product_10,Lao People's Democratic Republic,Carterport,M,Morning,Tuesday,March,2020,1
8936691,36.49,52,42136.33,196.61,product_23,Lao People's Democratic Republic,Ryanhaven,M,Mid-Night,Wednesday,March,2020,1
4170921,34.04,34,63363,128.98,product_17,Lao People's Democratic Republic,Ryanhaven,F,Morning,Friday,May,2020,1
4654588,53.33,50,43074,158.35,product_9,Lao People's Democratic Republic,Ryanhaven,F,Evening,Wednesday,February,2020,1
4643658,66.04,40,46179.97,221.59,product_2,Lao People's Democratic Republic,Blairborough,M,Noon,Saturday,July,2020,0
5689777,85.24,28,66263.37,214.23,product_27,Lao People's Democratic Republic,Karenmouth,F,Evening,Friday,July,2020,0
6225562,60.91,33,53648,111.02,product_23,Lao People's Democratic Republic,Carterport,F,Morning,Friday,January,2020,1
2722786,74.63,38,77567.85,230.91,product_15,Lao People's Democratic Republic,Ryanhaven,M,Mid-Night,Saturday,January,2020,0
8841337,40.17,59,31072,124.58,product_16,Lao People's Democratic Republic,Carterport,M,Early-Morning,Sunday,February,2020,1
9771918,52.35,39,32709,204.27,product_20,Lao People's Democratic Republic,Ryanhaven,M,Morning,Monday,April,2020,1
1551081,45.62,46,33294,120.37,product_9,Lao People's Democratic Republic,Ryanhaven,M,Mid-Night,Saturday,January,2020,1
4106359,88.97,40,41229,132.55,product_30,Lao People's Democratic Republic,Carterport,M,Noon,Saturday,February,2020,1
2292023,82.58,26,78119.5,244.34,product_2,Lao People's Democratic Republic,Karenmouth,M,Evening,Wednesday,July,2020,0
6210286,77.31,22,57691.95,222.63,product_9,Lao People's Democratic Republic,Blairborough,F,Noon,Tuesday,February,2020,1
6054965,69.42,25,65791.17,213.38,product_4,Lao People's Democratic Republic,Carterport,F,Early-Morning,Saturday,February,2020,1
4224680,58.35,43,35351,124.32,product_24,Lao People's Democratic Republic,Carterport,M,Night,Thursday,June,2020,1
1809411,45.48,49,53336.76,129.16,product_24,Lao People's Democratic Republic,Blairborough,M,Early-Morning,Thursday,May,2020,1
4282380,73.15,53,79332.33,194.95,product_7,Lao People's Democratic Republic,Ryanhaven,F,Evening,Sunday,July,2020,1
4877747,55.79,30,65500,138.46,product_14,Latvia,Richardsonland,F,Evening,Saturday,February,2020,1
3896126,46.77,59,39939,124.32,product_13,Latvia,Hubbardmouth,M,Morning,Thursday,March,2020,1
1008116,67.91,23,55002.05,146.8,product_10,Latvia,Hubbardmouth,M,Mid-Night,Tuesday,January,2020,1
4869793,72.6,33,37839,136.18,product_16,Latvia,Cunninghamhaven,F,Mid-Night,Thursday,March,2020,1
9689070,62.42,30,31266,124.44,product_7,Latvia,Richardsonland,F,Night,Tuesday,April,2020,1
8425089,60.94,41,76893.84,154.97,product_1,Latvia,Garciaview,F,Early-Morning,Sunday,February,2020,1
8082238,66.18,43,58966,114.69,product_21,Latvia,Richardsonland,F,Mid-Night,Wednesday,February,2020,1
8922649,59.36,61,24079,123.62,product_28,Latvia,Garciaview,F,Evening,Wednesday,February,2020,1
5582965,66.99,46,60224,119.3,product_29,Latvia,Richardsonland,M,Early-Morning,Monday,May,2020,1
1829465,70.92,60,49823,125.45,product_5,Latvia,Hubbardmouth,F,Noon,Saturday,May,2020,1
9247673,44.4,46,52723,171.9,product_22,Latvia,Hubbardmouth,M,Evening,Thursday,July,2020,1
7854509,49.35,20,66349,128.16,product_3,Latvia,Hubbardmouth,F,Mid-Night,Monday,February,2020,1
3004093,43.01,51,61653,129.41,product_9,Latvia,Cunninghamhaven,F,Early-Morning,Saturday,February,2020,1
6458910,34.04,40,71456,143.94,product_16,Latvia,Hubbardmouth,M,Noon,Tuesday,March,2020,1
6261052,41.88,49,51813,166.85,product_11,Latvia,Garciaview,M,Noon,Saturday,January,2020,1
3260017,53.38,31,23937,129.01,product_23,Latvia,Garciaview,M,Early-Morning,Friday,March,2020,1
8991341,59.96,61,56782,128.98,product_23,Latvia,Cunninghamhaven,F,Morning,Wednesday,May,2020,1
3094392,42.83,34,54324.73,132.38,product_28,Latvia,Cunninghamhaven,M,Morning,Saturday,April,2020,1
6579214,32.6,42,40927,110.57,product_11,Latvia,Richardsonland,M,Night,Saturday,March,2020,1
5685329,56.39,47,33554,171.72,product_27,Latvia,Richardsonland,F,Night,Wednesday,May,2020,1
2729549,57.24,52,46473.14,117.35,product_7,Latvia,Richardsonland,M,Night,Wednesday,June,2020,1
5584218,67.56,51,30976,106.96,product_18,Latvia,Richardsonland,F,Morning,Tuesday,January,2020,1
8672646,55.13,30,51163,105.71,product_7,Latvia,Cunninghamhaven,F,Mid-Night,Saturday,May,2020,1
2913563,60.53,32,49283,142.21,product_11,Latvia,Cunninghamhaven,F,Evening,Friday,April,2020,1
2564103,37.05,59,69785,149.79,product_6,Latvia,Hubbardmouth,F,Early-Morning,Sunday,May,2020,1
9894795,58.6,19,44490.09,197.93,product_30,Lebanon,West Mariafort,M,Night,Sunday,June,2020,0
6635203,72.18,29,67080.94,226.79,product_18,Lebanon,Matthewtown,F,Mid-Night,Monday,March,2020,0
1335580,42.05,41,42192,190.41,product_11,Lebanon,Harrishaven,F,Noon,Tuesday,June,2020,1
9333287,63.24,53,65229.13,235.78,product_21,Lebanon,Michelleside,M,Early-Morning,Sunday,July,2020,1
2139235,76.42,47,72683.35,218.49,product_28,Lebanon,Duffystad,F,Early-Morning,Monday,June,2020,0
1194295,71.4,27,47169.14,236.15,product_4,Lebanon,Michelleside,F,Night,Monday,April,2020,1
9483081,75.42,28,72524.86,217.85,product_24,Lebanon,West Mariafort,M,Noon,Saturday,March,2020,1
4587279,59.96,53,37335,112.52,product_13,Lebanon,Matthewtown,M,Night,Sunday,February,2020,1
1931009,79.71,31,51015.11,248.23,product_21,Lebanon,Michelleside,F,Noon,Saturday,March,2020,0
2150510,69.9,47,69868,128.95,product_5,Lebanon,Michelleside,M,Noon,Wednesday,January,2020,1
5795390,60.72,28,31948,123.28,product_29,Lebanon,Matthewtown,F,Morning,Saturday,April,2020,1
8425033,84.88,32,63924.82,186.48,product_11,Lebanon,Harrishaven,F,Mid-Night,Monday,April,2020,0
3963407,56.2,43,24079,108.27,product_22,Lebanon,West Amanda,F,Night,Sunday,July,2020,1
6780209,83.26,30,73608.99,250.03,product_14,Lebanon,West Amanda,F,Morning,Monday,May,2020,0
8030465,71.9,29,41851,151.72,product_14,Lebanon,West Amanda,M,Noon,Thursday,January,2020,1
5130482,46.84,39,48554,111.8,product_22,Lebanon,West Amanda,F,Evening,Monday,July,2020,1
2819633,62.33,50,39800,145.96,product_13,Lebanon,West Amanda,M,Evening,Thursday,March,2020,1
1104987,47.53,50,63451,202.18,product_7,Lebanon,Harrishaven,M,Early-Morning,Thursday,March,2020,1
6060205,74.49,35,58037.66,211.56,product_17,Lebanon,Matthewtown,F,Mid-Night,Friday,March,2020,0
4877948,72.97,30,71384.57,208.58,product_19,Lebanon,Duffystad,M,Night,Thursday,February,2020,1
1367146,48.73,46,66874,113.69,product_12,Lebanon,Michelleside,M,Evening,Sunday,January,2020,1
5140166,39.19,20,41356,156.36,product_12,Lebanon,Matthewtown,F,Mid-Night,Thursday,March,2020,1
3817502,46.13,19,67431,136.94,product_22,Lebanon,Michelleside,M,Morning,Saturday,June,2020,1
5467562,72.84,26,63430.33,203.3,product_27,Lebanon,Harrishaven,F,Noon,Sunday,February,2020,0
2984063,70.13,27,78092.95,194.62,product_14,Lebanon,Matthewtown,F,Mid-Night,Monday,July,2020,0
6035427,74.02,28,62667.51,243.61,product_13,Lebanon,West Mariafort,M,Night,Sunday,April,2020,0
9374135,80.59,48,72203.96,207.53,product_28,Lebanon,Harrishaven,M,Mid-Night,Monday,July,2020,0
1876555,78.76,53,58363.12,258.26,product_7,Lebanon,Duffystad,F,Morning,Sunday,March,2020,0
8583140,70.58,46,46694,116.07,product_22,Lebanon,Matthewtown,F,Noon,Tuesday,July,2020,1
5326779,78.35,49,58287.86,197.93,product_26,Lebanon,Michelleside,M,Morning,Sunday,June,2020,0
9850443,77.95,29,73889.99,238.63,product_26,Lebanon,West Amanda,F,Mid-Night,Wednesday,March,2020,0
9042750,77.36,25,59683,120.9,product_7,Lebanon,Michelleside,F,Mid-Night,Wednesday,July,2020,1
2896839,66.26,47,14548.06,179.04,product_30,Lebanon,Matthewtown,M,Evening,Monday,April,2020,1
2672746,52.35,48,45465,129.01,product_8,Lebanon,Michelleside,F,Early-Morning,Thursday,February,2020,1
8608732,40.67,35,48913.07,133.18,product_20,Lebanon,West Amanda,F,Morning,Thursday,May,2020,1
8917493,43.59,24,29728,106.86,product_15,Lebanon,Michelleside,M,Evening,Thursday,July,2020,1
8899938,76.42,42,59422.47,190.17,product_22,Lebanon,Matthewtown,M,Mid-Night,Monday,March,2020,0
8044434,49.78,25,23937,167.87,product_3,Lebanon,Michelleside,M,Noon,Saturday,February,2020,1
8388099,71.05,37,56909.3,190.12,product_19,Lebanon,Michelleside,M,Night,Saturday,January,2020,1
4413085,78.6,34,73104.47,254.94,product_13,Lebanon,Duffystad,M,Noon,Thursday,March,2020,0
4674852,77.51,32,62491.01,222.25,product_15,Lebanon,Matthewtown,F,Noon,Thursday,June,2020,0
8492646,77.14,27,69438.04,234.26,product_1,Lesotho,West Tanner,M,Evening,Wednesday,February,2020,0
8812516,89.05,47,66744.65,200.28,product_19,Lesotho,West Tanner,F,Evening,Sunday,July,2020,0
4697779,77.2,51,57844.96,222.72,product_15,Lesotho,West Tanner,M,Night,Thursday,May,2020,0
7825257,79.4,22,69285.69,207.17,product_11,Lesotho,West Tanner,M,Morning,Tuesday,March,2020,0
9861645,78.19,20,59886.58,230.52,product_5,Lesotho,West Tanner,F,Evening,Tuesday,January,2020,0
1911594,76.07,47,57330.43,175.17,product_30,Lesotho,West Tanner,M,Night,Sunday,May,2020,0
4858481,75.94,40,68324.48,244.55,product_19,Lesotho,West Tanner,F,Mid-Night,Thursday,March,2020,0
8658221,70.41,49,64008.55,241.38,product_25,Lesotho,West Tanner,F,Early-Morning,Tuesday,April,2020,0
7953351,81.98,42,34309.24,195.68,product_19,Lesotho,West Tanner,M,Evening,Sunday,February,2020,0
8507617,70.04,42,64564.07,226.74,product_8,Lesotho,West Tanner,M,Mid-Night,Saturday,February,2020,1
2379922,70.79,29,68862,204.02,product_20,Lesotho,West Tanner,F,Morning,Thursday,April,2020,1
7328631,54.35,28,70510.59,267.01,product_30,Lesotho,West Tanner,F,Evening,Friday,February,2020,0
2129221,89.8,36,57330.43,198.24,product_27,Lesotho,West Tanner,F,Early-Morning,Tuesday,February,2020,0
6678855,74.06,44,64008.55,224.82,product_24,Lesotho,West Tanner,F,Evening,Wednesday,February,2020,0
2371874,69,24,74166.24,233.6,product_23,Lesotho,West Tanner,F,Morning,Thursday,February,2020,0
8096278,88.85,31,62336.39,199.79,product_4,Lesotho,West Tanner,F,Morning,Saturday,March,2020,0
9563237,86.63,45,68441.85,201.54,product_11,Lesotho,West Tanner,M,Morning,Saturday,July,2020,0
2490214,65.53,42,62336.39,224.58,product_10,Lesotho,West Tanner,M,Night,Monday,March,2020,0
8274605,70.41,38,62336.39,183.43,product_29,Lesotho,West Tanner,F,Evening,Saturday,May,2020,0
3145057,86.69,23,53767.12,210.6,product_6,Lesotho,West Tanner,M,Mid-Night,Monday,July,2020,0
3995240,73.88,33,66262.59,225.76,product_15,Lesotho,West Tanner,F,Noon,Thursday,January,2020,0
4465396,74.54,37,47708.42,222.75,product_1,Liberia,Pottermouth,M,Morning,Monday,January,2020,0
7934123,48.01,59,35349,153.12,product_29,Liberia,Millerchester,M,Noon,Saturday,January,2020,1
4411065,40.15,55,58348,138.46,product_19,Liberia,North Angelatown,F,Mid-Night,Wednesday,June,2020,1
4934237,45.08,38,35349.26,125.27,product_21,Liberia,Fosterside,F,Morning,Sunday,March,2020,1
3479730,86.78,23,69562.46,225.29,product_13,Liberia,Pottermouth,F,Noon,Wednesday,February,2020,0
9729847,39.47,19,43779,135.67,product_6,Liberia,Millerchester,F,Early-Morning,Tuesday,July,2020,1
1118114,39.76,28,35350.55,196.83,product_4,Liberia,Pottermouth,M,Noon,Monday,February,2020,1
7692127,41.53,59,62785,194.44,product_28,Liberia,Pottermouth,M,Night,Monday,June,2020,1
9877233,77.66,23,49850.52,169.5,product_28,Liberia,Millerchester,F,Morning,Monday,January,2020,0
6675445,53.63,54,50333.72,126.29,product_1,Liberia,Vanessaview,M,Evening,Friday,January,2020,1
2214638,78.19,50,61747.98,239.76,product_22,Liberia,North Angelatown,F,Evening,Thursday,March,2020,0
5003461,36.31,47,53442,111.02,product_18,Liberia,Villanuevaton,M,Night,Tuesday,April,2020,1
4747604,38.93,39,27508.41,162.08,product_9,Liberia,Millerchester,F,Early-Morning,Friday,March,2020,1
5161030,78.57,36,64045.93,239.32,product_15,Liberia,East Henry,M,Mid-Night,Sunday,March,2020,0
3679664,69.08,44,63296.87,218.17,product_11,Liberia,Vanessaview,M,Mid-Night,Thursday,June,2020,0
4788895,78.29,38,57844.96,252.07,product_8,Liberia,Villanuevaton,F,Evening,Tuesday,January,2020,0
8838183,68.37,26,63966.72,225.97,product_13,Liberia,Vanessaview,M,Night,Tuesday,May,2020,0
6059076,40.17,50,42996,118.39,product_1,Liberia,Vanessaview,F,Morning,Friday,June,2020,1
3284709,50.87,24,62939.5,190.41,product_2,Liberia,North Angelatown,F,Evening,Tuesday,May,2020,1
1659835,39.53,43,52337,143.94,product_18,Liberia,Pottermouth,M,Night,Wednesday,July,2020,1
2842541,55.74,40,50457,126.44,product_26,Liberia,Villanuevaton,M,Early-Morning,Monday,February,2020,1
5478663,76.99,50,66263.37,229.88,product_28,Liberia,North Angelatown,M,Noon,Sunday,May,2020,1
9459606,62.42,45,77988.71,236.96,product_24,Liberia,East Henry,M,Noon,Sunday,June,2020,0
6438207,73.04,46,66629.61,200.71,product_20,Liberia,Fosterside,F,Mid-Night,Wednesday,June,2020,0
6793601,50.78,51,49957,122.04,product_30,Liberia,West David,F,Evening,Thursday,February,2020,1
2581596,78.11,42,58996.12,207.87,product_28,Liberia,West David,M,Morning,Wednesday,July,2020,0
4181433,81.67,47,68324.48,205.64,product_21,Liberia,Villanuevaton,M,Evening,Friday,April,2020,0
1408236,76.84,42,45945.88,211.87,product_17,Liberia,North Angelatown,M,Mid-Night,Wednesday,May,2020,0
5657147,79.71,32,47357.39,213.96,product_1,Liberia,Vanessaview,M,Evening,Wednesday,April,2020,0
8192823,81.51,37,70410.11,193.29,product_29,Libyan Arab Jamahiriya,Lake Jennifer,M,Mid-Night,Saturday,March,2020,0
6357998,65.82,27,57195.96,212.38,product_1,Libyan Arab Jamahiriya,West Melaniefurt,F,Night,Wednesday,April,2020,0
2088415,63.18,34,39616,119.93,product_5,Libyan Arab Jamahiriya,West Melaniefurt,M,Night,Friday,March,2020,1
7717367,88.12,32,70505.06,188.27,product_30,Libyan Arab Jamahiriya,West Melaniefurt,F,Night,Sunday,May,2020,0
1697086,77.69,51,46132.18,250,product_13,Libyan Arab Jamahiriya,Lake Jennifer,M,Noon,Sunday,May,2020,0
3101495,81.75,50,67744.56,208.02,product_25,Libyan Arab Jamahiriya,Lake Jennifer,F,Morning,Saturday,May,2020,0
9372426,59.7,50,56759,113.75,product_19,Libyan Arab Jamahiriya,Mollyport,M,Night,Sunday,June,2020,1
8875212,69.15,27,50491,163.38,product_30,Libyan Arab Jamahiriya,Mollyport,F,Evening,Saturday,April,2020,1
1461508,74.41,46,57545.56,258.06,product_6,Libyan Arab Jamahiriya,West Melaniefurt,F,Morning,Wednesday,May,2020,0
8956820,80.38,49,73392.28,236.64,product_9,Libyan Arab Jamahiriya,Lake Jennifer,F,Evening,Wednesday,July,2020,0
6766191,78.19,30,62475.99,228.81,product_4,Libyan Arab Jamahiriya,Mollyport,F,Early-Morning,Sunday,January,2020,0
2894637,77.6,50,67301.39,240.64,product_22,Libyan Arab Jamahiriya,Mollyport,M,Noon,Thursday,February,2020,0
4142993,74.61,34,64235.51,227.56,product_21,Libyan Arab Jamahiriya,West Melaniefurt,M,Morning,Tuesday,July,2020,0
7436896,34.3,41,53167.68,160.74,product_29,Libyan Arab Jamahiriya,West Melaniefurt,M,Noon,Monday,May,2020,1
5712301,73.15,25,64631.22,211.12,product_30,Libyan Arab Jamahiriya,Lake Patrick,M,Early-Morning,Friday,January,2020,0
5835404,70.61,24,55677.12,222.25,product_17,Libyan Arab Jamahiriya,Lake Jennifer,F,Morning,Friday,May,2020,0
3491058,39.76,28,34418,155.8,product_15,Libyan Arab Jamahiriya,Mollyport,F,Morning,Monday,June,2020,1
7595370,71.89,25,63764.28,166.19,product_5,Libyan Arab Jamahiriya,Lake Patrick,M,Noon,Saturday,May,2020,0
6087540,72.84,26,73392.28,226.79,product_4,Libyan Arab Jamahiriya,Mollyport,F,Morning,Friday,June,2020,0
7556272,42.83,34,54756,212.58,product_17,Libyan Arab Jamahiriya,Mollyport,F,Morning,Friday,June,2020,1
2479585,71.83,37,24853,199.25,product_4,Libyan Arab Jamahiriya,West Melaniefurt,F,Evening,Friday,February,2020,1
7394337,85.62,44,72707.87,229.12,product_22,Libyan Arab Jamahiriya,Lake Patrick,M,Mid-Night,Monday,January,2020,0
3204582,74.38,30,70701.31,190.75,product_13,Libyan Arab Jamahiriya,Mollyport,M,Noon,Friday,March,2020,0
3860858,77.35,40,60843.32,192.5,product_13,Libyan Arab Jamahiriya,West Melaniefurt,M,Mid-Night,Wednesday,February,2020,0
9120755,58.6,54,27965,105.94,product_11,Libyan Arab Jamahiriya,Mollyport,M,Morning,Monday,May,2020,1
6328975,53.44,42,42907.89,108.17,product_1,Libyan Arab Jamahiriya,Lake Jennifer,M,Night,Monday,April,2020,1
7172084,35.49,47,36884.23,170.04,product_25,Liechtenstein,North Brittanyburgh,F,Early-Morning,Wednesday,April,2020,1
2878570,48.73,35,27263,150.99,product_28,Liechtenstein,Johnsonview,M,Evening,Wednesday,May,2020,1
4895337,48.26,50,43573.66,122.45,product_8,Liechtenstein,South Margaret,M,Night,Saturday,June,2020,1
1595623,59.21,35,73347.67,144.62,product_3,Liechtenstein,Lake Beckyburgh,M,Morning,Tuesday,February,2020,1
1823264,36.98,35,48826,105.22,product_15,Liechtenstein,New Lindaberg,M,Evening,Friday,March,2020,1
1670802,75.55,36,73234.87,159.24,product_19,Liechtenstein,Ramirezside,F,Mid-Night,Monday,May,2020,1
7863597,43.57,56,68714,124.54,product_26,Liechtenstein,Lake Beckyburgh,F,Early-Morning,Friday,June,2020,1
1652682,56.89,24,59621,145.73,product_14,Liechtenstein,North Brittanyburgh,M,Noon,Saturday,February,2020,1
1917333,40.15,46,68962,129.23,product_18,Liechtenstein,Ramirezside,M,Evening,Wednesday,April,2020,1
8088390,62.12,37,50671.6,105.86,product_26,Liechtenstein,Johnsonview,M,Noon,Friday,March,2020,1
2736448,62.2,25,25408.21,161.16,product_2,Liechtenstein,New Lindaberg,F,Noon,Sunday,April,2020,1
2902985,39.3,32,48335.2,145.73,product_24,Lithuania,Jonathanland,F,Early-Morning,Wednesday,February,2020,1
6887277,48.26,23,31948,109.22,product_11,Lithuania,Jonathanland,F,Evening,Monday,April,2020,1
5360373,64.67,37,35254,135.18,product_20,Lithuania,Williamsborough,M,Noon,Thursday,July,2020,1
9237456,57.86,57,55788,147.92,product_6,Lithuania,East Michelleberg,M,Noon,Saturday,May,2020,1
8915006,60.23,60,56370,195.91,product_13,Lithuania,East Michelleberg,M,Early-Morning,Saturday,April,2020,1
7403790,69.2,31,66194,132.07,product_6,Lithuania,Williamsborough,M,Night,Saturday,February,2020,1
7966062,46.98,50,21644.91,175.37,product_15,Lithuania,East Michelleberg,F,Morning,Wednesday,May,2020,1
9474052,62.12,40,18369,149.21,product_29,Lithuania,Jonathanland,F,Evening,Monday,June,2020,1
2278766,55.39,33,60803,120.06,product_22,Lithuania,East Michelleberg,F,Mid-Night,Saturday,April,2020,1
3973985,39.94,41,64927.19,156.3,product_27,Lithuania,Williamsborough,F,Night,Friday,January,2020,1
1254474,55.92,20,59243,115.26,product_25,Lithuania,Williamsborough,M,Noon,Monday,March,2020,1
9007462,56.16,24,63451,124.67,product_25,Lithuania,Jonathanland,F,Mid-Night,Wednesday,February,2020,1
8878459,85.77,38,55499.69,156.48,product_8,Luxembourg,North Laurenview,F,Noon,Sunday,February,2020,0
2106732,79.83,37,50950.24,224.44,product_1,Luxembourg,West Angela,M,Noon,Saturday,May,2020,0
9790924,37.45,49,55606,127.82,product_9,Luxembourg,West Angela,F,Evening,Saturday,January,2020,1
6963679,78.74,25,69476.42,224.44,product_8,Luxembourg,Deannaville,F,Morning,Saturday,March,2020,0
5151675,69.01,26,67033.34,242.37,product_21,Luxembourg,Williamsmouth,F,Mid-Night,Friday,January,2020,0
